step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
3,180,849,77,45.4339,128.57,0.000384615,0.0652692
3,180,1449,77,45.6674,129.259,0.000384615,0.0652692
3,180,1489,77,45.5031,129.353,0.000384615,0.0652692
3,180,1569,77,46.0693,128.583,0.000384615,0.0652692
3,180,1649,77,45.3839,128.894,0.000384615,0.0652692
3,180,1809,77,46.0409,128.388,0.000384615,0.0652692
3,180,1969,77,46.1032,129.291,0.000384615,0.0652692
3,180,6111,77,46.128,129.13,3.84615e-05,0.0652692
3,180,6888,78,15.1651,150.385,3.84615e-05,0.0652692
3,180,6863,79,-18.445,161.592,3.84615e-05,0.0652692
3,180,2548,81,-7.18153,15.026,3.84615e-05,0.0652692
3,180,3534,81,-7.08351,15.1638,3.84615e-05,0.0652692
3,180,5526,82,26.7482,27.6628,3.84615e-05,0.0652692
3,180,6184,82,26.7416,27.7467,3.84615e-05,0.0652692
3,180,3674,83,54.8878,63.5709,3.84615e-05,0.0652692
3,180,245,84,58.909,126.373,0.000384615,0.0652692
3,180,845,84,58.7688,125.234,0.000384615,0.0652692
3,180,925,84,58.6806,124.787,0.000384615,0.0652692
3,180,1325,84,58.7947,125.647,0.000384615,0.0652692
3,180,1485,84,58.4953,126.03,0.000384615,0.0652692
3,180,1965,84,58.7247,126.053,0.000384615,0.0652692
3,180,7563,85,36.4428,174.17,3.84615e-05,0.0652692
3,180,7252,86,3.08115,-170.248,3.84615e-05,0.0652692
3,180,2148,90,41.972,123.032,3.84615e-05,0.0652692
3,180,7078,92,19.0343,-152.747,3.84615e-05,0.0652692
3,180,2657,97,-24.8408,28.1861,3.84615e-05,0.0652692
3,180,7731,98,3.44469,51.2071,3.84615e-05,0.0652692
