step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
2,120,3453,182,31.4101,64.4761,3.84615e-05,0.0107308
2,120,3851,182,31.4931,64.3366,3.84615e-05,0.0107308
2,120,2716,183,56.0259,105.269,3.84615e-05,0.0107308
2,120,2863,183,56.007,104.812,3.84615e-05,0.0107308
2,120,2069,184,62.0111,171.509,3.84615e-05,0.0107308
2,120,7187,187,-29.9817,-108.963,3.84615e-05,0.0107308
2,120,7629,190,-35.8759,-100.938,3.84615e-05,0.0107308
2,120,2670,191,-71.3205,-66.4342,3.84615e-05,0.0107308
2,120,4471,191,-70.7358,-66.9322,3.84615e-05,0.0107308
2,120,7383,194,6.10458,67.0324,3.84615e-05,0.0107308
2,120,2411,195,36.1928,79.9488,3.84615e-05,0.0107308
2,120,2826,196,66.0694,126.423,3.84615e-05,0.0107308
2,120,3983,198,32.2876,-116.736,3.84615e-05,0.0107308
2,120,7445,199,-6.19739,-113.042,3.84615e-05,0.0107308
3,180,2304,2,-75.1629,20.0446,3.84615e-05,0.0144615
3,180,2308,5,27.0113,90.4467,3.84615e-05,0.0144615
3,180,3639,6,53.8242,115.797,3.84615e-05,0.0144615
3,180,4077,6,53.6832,115.508,3.84615e-05,0.0144615
3,180,2733,8,45.4571,-105.752,3.84615e-05,0.0144615
3,180,4755,8,45.7897,-105.536,3.84615e-05,0.0144615
3,180,5458,10,1.62979,111.239,3.84615e-05,0.0144615
3,180,7574,13,47.4777,-127.791,3.84615e-05,0.0144615
3,180,2527,14,21.0934,-99.1188,3.84615e-05,0.0144615
3,180,7404,17,-45.2113,1.0867,3.84615e-05,0.0144615
3,180,7144,18,-39.6869,51.4899,3.84615e-05,0.0144615
3,180,2868,24,-24.0191,117.124,3.84615e-05,0.0144615
3,180,6375,24,-23.9477,117.167,3.84615e-05,0.0144615
3,180,2270,25,15.1558,121.904,3.84615e-05,0.0144615
3,180,2065,26,50.9479,129.902,3.84615e-05,0.0144615
3,180,7784,27,81.837,170.187,3.84615e-05,0.0144615
3,180,6984,28,57.5936,-77.8583,3.84615e-05,0.0144615
3,180,7376,28,57.7109,-78.2993,3.84615e-05,0.0144615
3,180,6922,32,-32.7132,-45.6478,3.84615e-05,0.0144615
3,180,3728,34,-73.5144,157.556,3.84615e-05,0.0144615
