step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
2,120,1609,77,47.5888,128.956,0.000384615,0.0394615
2,120,4488,77,47.3363,128.233,3.84615e-05,0.0394615
2,120,7541,78,22.2927,152.624,3.84615e-05,0.0394615
2,120,2040,83,49.606,56.547,3.84615e-05,0.0394615
2,120,6243,83,49.8207,56.8832,3.84615e-05,0.0394615
2,120,165,84,57.398,123.637,0.000384615,0.0394615
2,120,485,84,57.8027,122.953,0.000384615,0.0394615
2,120,1045,84,57.3308,123.326,0.000384615,0.0394615
2,120,1805,84,57.5863,124.51,0.000384615,0.0394615
2,120,1925,84,57.838,123.155,0.000384615,0.0394615
2,120,7151,85,38.2011,168.223,3.84615e-05,0.0394615
2,120,7226,89,-64.3192,-52.1518,3.84615e-05,0.0394615
2,120,2685,90,47.7348,114.454,3.84615e-05,0.0394615
2,120,7573,91,46.2824,165.238,3.84615e-05,0.0394615
2,120,7594,93,-1.89011,-132.224,3.84615e-05,0.0394615
2,120,6012,95,-42.3114,-66.1035,3.84615e-05,0.0394615
2,120,2385,97,-23.4533,21.3449,3.84615e-05,0.0394615
3,180,7159,0,-25.1922,-90.3785,3.84615e-05,0.0599231
3,180,2304,2,-75.1629,20.0446,3.84615e-05,0.0599231
3,180,5409,2,-74.7003,20.584,3.84615e-05,0.0599231
3,180,196,6,55.4718,119.232,0.000384615,0.0599231
3,180,1036,6,55.6788,119.374,0.000384615,0.0599231
3,180,1236,6,55.6924,118.878,0.000384615,0.0599231
3,180,1316,6,55.6225,120.053,0.000384615,0.0599231
3,180,1436,6,55.2019,119.005,0.000384615,0.0599231
3,180,1676,6,55.7682,118.631,0.000384615,0.0599231
3,180,1756,6,55.7818,119.502,0.000384615,0.0599231
3,180,1836,6,55.592,119.634,0.000384615,0.0599231
3,180,1916,6,55.6566,117.678,0.000384615,0.0599231
3,180,334,8,43.1562,-103.364,0.000384615,0.0599231
3,180,1814,8,43.2142,-103.783,0.000384615,0.0599231
3,180,2785,10,8.98334,125.125,3.84615e-05,0.0599231
3,180,5767,10,8.7845,125.847,3.84615e-05,0.0599231
3,180,6501,10,8.92118,125.462,3.84615e-05,0.0599231
3,180,7700,11,33.1936,152.65,3.84615e-05,0.0599231
3,180,2036,13,43.7278,-104.696,3.84615e-05,0.0599231
3,180,2761,13,44.0856,-104.866,3.84615e-05,0.0599231
3,180,7013,21,-53.0561,-11.2077,3.84615e-05,0.0599231
3,180,2112,22,-78.9942,67.2215,3.84615e-05,0.0599231
3,180,7915,29,19.9856,-27.3583,3.84615e-05,0.0599231
3,180,6830,32,-35.7015,8.73509,3.84615e-05,0.0599231
3,180,2304,33,-75.1629,20.0446,3.84615e-05,0.0599231
3,180,7965,37,36.935,-172.009,3.84615e-05,0.0599231
3,180,1017,38,73.1398,179.155,0.000384615,0.0599231
3,180,1297,38,72.6783,179.241,0.000384615,0.0599231
3,180,1657,38,72.9156,179.906,0.000384615,0.0599231
3,180,5033,39,67.6883,17.7633,3.84615e-05,0.0599231
3,180,6239,39,67.9779,17.0396,3.84615e-05,0.0599231
3,180,1,41,14.2115,34.346,0.000384615,0.0599231
3,180,401,41,14.7191,34.6945,0.000384615,0.0599231
3,180,481,41,14.6478,33.7755,0.000384615,0.0599231
3,180,641,41,14.5305,34.3885,0.000384615,0.0599231
3,180,841,41,14.932,34.1571,0.000384615,0.0599231
3,180,961,41,14.6991,33.7134,0.000384615,0.0599231
3,180,1001,41,14.1923,33.9029,0.000384615,0.0599231
3,180,1041,41,14.5208,34.7503,0.000384615,0.0599231
3,180,1121,41,14.3856,34.613,0.000384615,0.0599231
3,180,1161,41,14.8682,34.5472,0.000384615,0.0599231
3,180,1561,41,14.4438,34.6617,0.000384615,0.0599231
3,180,1601,41,14.1751,34.0035,0.000384615,0.0599231
3,180,1761,41,14.644,34.2663,0.000384615,0.0599231
3,180,1961,41,14.0247,34.1262,0.000384615,0.0599231
3,180,7283,42,-10.8194,61.5145,3.84615e-05,0.0599231
3,180,6878,46,-19.4414,-141.92,3.84615e-05,0.0599231
3,180,2201,48,33.946,-91.2243,3.84615e-05,0.0599231
3,180,3463,48,33.6234,-90.6949,3.84615e-05,0.0599231
3,180,6748,48,33.2265,-90.7525,3.84615e-05,0.0599231
3,180,224,52,47.6758,-3.89316,0.000384615,0.0599231
3,180,264,52,47.3633,-4.05246,0.000384615,0.0599231
3,180,1544,52,47.7702,-3.97057,0.000384615,0.0599231
3,180,1584,52,48.1014,-3.84467,0.000384615,0.0599231
3,180,1664,52,47.4613,-4.53192,0.000384615,0.0599231
3,180,7332,60,-54.1779,-171.9,3.84615e-05,0.0599231
3,180,2293,63,5.30732,-58.2082,3.84615e-05,0.0599231
3,180,3742,65,55.8167,9.99989,3.84615e-05,0.0599231
3,180,5533,65,56.054,9.41154,3.84615e-05,0.0599231
3,180,4876,67,25.0055,108.302,3.84615e-05,0.0599231
3,180,5556,67,25.4231,107.923,3.84615e-05,0.0599231
3,180,6330,67,25.3542,108.127,3.84615e-05,0.0599231
3,180,404,68,-2.72731,126.204,0.000384615,0.0599231
3,180,684,68,-2.66014,126.454,0.000384615,0.0599231
3,180,1004,68,-2.78051,126.657,0.000384615,0.0599231
3,180,3691,69,-35.5681,149.4,3.84615e-05,0.0599231
3,180,6300,69,-35.7184,148.994,3.84615e-05,0.0599231
3,180,7020,70,-50.6564,-179.967,3.84615e-05,0.0599231
3,180,6802,73,-17.7792,-23.195,3.84615e-05,0.0599231
3,180,169,77,45.2636,128.811,0.000384615,0.0599231
3,180,369,77,45.7441,128.921,0.000384615,0.0599231
3,180,849,77,45.4339,128.57,0.000384615,0.0599231
3,180,1449,77,45.6674,129.259,0.000384615,0.0599231
3,180,1489,77,45.5031,129.353,0.000384615,0.0599231
3,180,1649,77,45.3839,128.894,0.000384615,0.0599231
3,180,1969,77,46.1032,129.291,0.000384615,0.0599231
3,180,6111,77,46.128,129.13,3.84615e-05,0.0599231
3,180,6888,78,15.1651,150.385,3.84615e-05,0.0599231
3,180,6863,79,-18.445,161.592,3.84615e-05,0.0599231
3,180,2548,81,-7.18153,15.026,3.84615e-05,0.0599231
3,180,3534,81,-7.08351,15.1638,3.84615e-05,0.0599231
3,180,5526,82,26.7482,27.6628,3.84615e-05,0.0599231
3,180,6184,82,26.7416,27.7467,3.84615e-05,0.0599231
3,180,245,84,58.909,126.373,0.000384615,0.0599231
3,180,845,84,58.7688,125.234,0.000384615,0.0599231
3,180,925,84,58.6806,124.787,0.000384615,0.0599231
3,180,1325,84,58.7947,125.647,0.000384615,0.0599231
3,180,1485,84,58.4953,126.03,0.000384615,0.0599231
3,180,1965,84,58.7247,126.053,0.000384615,0.0599231
3,180,2148,90,41.972,123.032,3.84615e-05,0.0599231
3,180,7961,96,-45.877,-9.75563,3.84615e-05,0.0599231
3,180,2657,97,-24.8408,28.1861,3.84615e-05,0.0599231
4,240,6925,3,-41.7188,68.0504,3.84615e-05,0.0793462
4,240,5,6,58.9863,123.26,0.000384615,0.0793462
4,240,205,6,58.9573,123.249,0.000384615,0.0793462
4,240,685,6,59.0126,122.656,0.000384615,0.0793462
4,240,54,8,41.7709,-101.651,0.000384615,0.0793462
4,240,134,8,41.1593,-102.302,0.000384615,0.0793462
4,240,174,8,41.2019,-101.227,0.000384615,0.0793462
4,240,454,8,41.2591,-102.301,0.000384615,0.0793462
4,240,494,8,40.88,-102.288,0.000384615,0.0793462
4,240,574,8,41.4943,-101.325,0.000384615,0.0793462
4,240,614,8,41.3839,-101.849,0.000384615,0.0793462
4,240,734,8,41.4228,-102.431,0.000384615,0.0793462
4,240,974,8,41.22,-101.633,0.000384615,0.0793462
4,240,1014,8,41.3501,-101.23,0.000384615,0.0793462
4,240,1134,8,41.6251,-102.37,0.000384615,0.0793462
4,240,1334,8,41.7274,-102.02,0.000384615,0.0793462
4,240,1614,8,41.3164,-101.886,0.000384615,0.0793462
4,240,1854,8,41.6903,-101.144,0.000384615,0.0793462
4,240,1934,8,41.716,-101.304,0.000384615,0.0793462
4,240,7720,12,51.6383,-159.58,3.84615e-05,0.0793462
